time	clients lost	clients arrive	clients departed	clients in queue	next arrival	next leave	next departure	clients patience	client arrival
0.49287669103453935	4.0	5.0	1.0	0.0	0.6694634356043839	inf	inf	()	(0.7165801935490484, 0.7275163732862876, 0.7703303220391227, 0.7905855336730778, 1.0482738224454962, 1.0978153276719256, 1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
0.6694634356043839	4.0	6.0	1.0	1.0	0.7165801935490484	1.3473015747191637	1.39855155213424	(1.3473015747191637,)	(0.7275163732862876, 0.7703303220391227, 0.7905855336730778, 1.0482738224454962, 1.0978153276719256, 1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
0.7165801935490484	4.0	7.0	1.0	2.0	0.7275163732862876	0.7919903148473425	1.39855155213424	(1.3473015747191637, 0.7919903148473425)	(0.7703303220391227, 0.7905855336730778, 1.0482738224454962, 1.0978153276719256, 1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
0.7275163732862876	4.0	8.0	1.0	3.0	0.7703303220391227	0.7919903148473425	1.39855155213424	(1.3473015747191637, 0.7919903148473425, 1.2678060664422643)	(0.7905855336730778, 1.0482738224454962, 1.0978153276719256, 1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
0.7703303220391227	4.0	9.0	1.0	4.0	0.7905855336730778	0.7919903148473425	1.39855155213424	(1.3473015747191637, 0.7919903148473425, 1.2678060664422643, 1.3059688894001225)	(1.0482738224454962, 1.0978153276719256, 1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
0.7905855336730778	4.0	10.0	1.0	5.0	1.0482738224454962	0.7919903148473425	1.39855155213424	(1.3473015747191637, 0.7919903148473425, 1.2678060664422643, 1.3059688894001225, 1.537768463777546)	(1.0978153276719256, 1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
0.7919903148473425	5.0	10.0	1.0	4.0	1.0482738224454962	1.2678060664422643	1.39855155213424	(1.3473015747191637, 1.2678060664422643, 1.3059688894001225, 1.537768463777546)	(1.0978153276719256, 1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.0482738224454962	5.0	11.0	1.0	5.0	1.0978153276719256	1.2678060664422643	1.39855155213424	(1.3473015747191637, 1.2678060664422643, 1.3059688894001225, 1.537768463777546, 1.6503481422691073)	(1.2129671286556873, 1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.0978153276719256	5.0	12.0	1.0	6.0	1.2129671286556873	1.122800200643832	1.39855155213424	(1.3473015747191637, 1.2678060664422643, 1.3059688894001225, 1.537768463777546, 1.6503481422691073, 1.122800200643832)	(1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.122800200643832	6.0	12.0	1.0	5.0	1.2129671286556873	1.2678060664422643	1.39855155213424	(1.3473015747191637, 1.2678060664422643, 1.3059688894001225, 1.537768463777546, 1.6503481422691073)	(1.254505562163935, 1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.2129671286556873	6.0	13.0	1.0	6.0	1.254505562163935	1.2678060664422643	1.39855155213424	(1.3473015747191637, 1.2678060664422643, 1.3059688894001225, 1.537768463777546, 1.6503481422691073, 1.8260198191216417)	(1.322111399645862, 1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.254505562163935	6.0	14.0	1.0	7.0	1.322111399645862	1.2678060664422643	1.39855155213424	(1.3473015747191637, 1.2678060664422643, 1.3059688894001225, 1.537768463777546, 1.6503481422691073, 1.8260198191216417, 1.6715167643800235)	(1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.2678060664422643	7.0	14.0	1.0	6.0	1.322111399645862	1.3059688894001225	1.39855155213424	(1.3473015747191637, 1.3059688894001225, 1.537768463777546, 1.6503481422691073, 1.8260198191216417, 1.6715167643800235)	(1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.3059688894001225	8.0	14.0	1.0	5.0	1.322111399645862	1.3473015747191637	1.39855155213424	(1.3473015747191637, 1.537768463777546, 1.6503481422691073, 1.8260198191216417, 1.6715167643800235)	(1.3348947844114716, 1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
1.322111399645862	8.0	15.0	1.0	6.0	1.3348947844114716	1.3473015747191637	1.39855155213424	(1.3473015747191637, 1.537768463777546, 1.6503481422691073, 1.8260198191216417, 1.6715167643800235, 1.8972811278271262)	(1.426054222733153, 1.4852643489258968, 1.594847902772934, 1.639363556226853, 1.700196482341518, 1.8566579290165617, 2.191013325573862, 2.22571555922384, 2.2940402762493983, 2.321534468138255, 2.417565429651042, 2.4755410757045047, 2.544917538119152, 2.739477367262767, 2.783157229866379, 2.8082863696499216, 2.819164470485216, 2.8726029962097313, 2.9046982826447953, 2.962470535651289, 3.062073169872812, 3.0817177928085617, 3.2474605014181677, 3.2830719131092208, 3.358840820050053, 3.488904711857631, 3.4941208425080457, 3.5247833036513563, 3.540343406470046, 3.7293214395497998, 3.8341275186854467)
